Similarity,Accumulative proportion
0.434773,0.005704348
0.434822,0.005708696
0.434965,0.005713043
0.434973,0.005717391
0.435011,0.005721739
0.435092,0.005726087
0.435171,0.005730435
0.435249,0.005734783
0.435296,0.00573913
0.435299,0.005743478
0.435464,0.005747826
0.435591,0.005752174
0.43561,0.005756522
0.435961,0.00576087
0.436018,0.005765217
0.436054,0.005769565
0.436103,0.005773913
0.436342,0.005778261
0.436375,0.005782609
0.436441,0.005786957
0.436442,0.005791304
0.436608,0.005795652
0.436627,0.0058
0.436673,0.005804348
0.436695,0.005808696
0.436817,0.005813043
0.436877,0.005817391
0.437141,0.005821739
0.437148,0.005826087
0.437227,0.005830435
0.437265,0.005834783
0.437368,0.00583913
0.437416,0.005843478
0.43744,0.005847826
0.437456,0.005852174
0.437489,0.005856522
0.437544,0.00586087
0.437614,0.005865217
0.437684,0.005869565
0.437707,0.005873913
0.437953,0.005878261
0.438102,0.005882609
0.438109,0.005891304
0.438341,0.005895652
0.438422,0.0059
0.438471,0.005904348
0.438492,0.005908696
0.438617,0.005913043
0.438625,0.005917391
0.438627,0.005921739
0.438636,0.005926087
0.438735,0.005930435
0.438821,0.005934783
0.439017,0.00593913
0.439055,0.005943478
0.439072,0.005947826
0.439077,0.005952174
0.439109,0.005956522
0.439238,0.00596087
0.439395,0.005965217
0.439437,0.005969565
0.43944,0.005973913
0.439595,0.005978261
0.439643,0.005982609
0.439684,0.005986957
0.439783,0.005991304
0.439863,0.005995652
0.439993,0.006
0.44011,0.006004348
0.440243,0.006008696
0.440298,0.006013043
0.440349,0.006017391
0.440374,0.006021739
0.440438,0.006026087
0.44047,0.006030435
0.440566,0.006034783
0.440882,0.00603913
0.440928,0.006043478
0.440965,0.006047826
0.441102,0.006052174
0.441143,0.006056522
0.441179,0.00606087
0.441183,0.006065217
0.441201,0.006069565
0.441461,0.006073913
0.441499,0.006078261
0.4415,0.006082609
0.441537,0.006086957
0.441617,0.006091304
0.441644,0.006095652
0.441686,0.0061
0.441778,0.006104348
0.442054,0.006108696
0.442158,0.006113043
0.442209,0.006117391
0.442276,0.006121739
0.442375,0.006126087
0.442417,0.006130435
0.442564,0.006134783
0.442585,0.00613913
0.442594,0.006143478
0.442613,0.006147826
0.442623,0.006152174
0.442625,0.006156522
0.442636,0.00616087
0.442964,0.006165217
0.443065,0.006169565
0.443328,0.006173913
0.443336,0.006178261
0.443343,0.006182609
0.443381,0.006186957
0.443426,0.006191304
0.443476,0.006195652
0.443602,0.0062
0.443708,0.006204348
0.443709,0.006208696
0.44375,0.006213043
0.4438,0.006217391
0.443847,0.006221739
0.443877,0.006226087
0.444024,0.006230435
0.444083,0.006234783
0.444163,0.00623913
0.444283,0.006243478
0.444357,0.006247826
0.444386,0.006252174
0.444468,0.006256522
0.444515,0.00626087
0.444626,0.006265217
0.444681,0.006269565
0.444683,0.006273913
0.444695,0.006278261
0.444723,0.006282609
0.444772,0.006286957
0.444824,0.006291304
0.444833,0.006295652
0.444847,0.0063
0.444848,0.006304348
0.445018,0.006308696
0.445069,0.006313043
0.445081,0.006317391
0.445186,0.006321739
0.445205,0.006326087
0.445251,0.006330435
0.445267,0.006334783
0.445279,0.00633913
0.445362,0.006343478
0.4454,0.006347826
0.445457,0.006352174
0.445472,0.006356522
0.445739,0.00636087
0.445775,0.006365217
0.445837,0.006369565
0.445845,0.006373913
0.445924,0.006378261
0.44595,0.006382609
0.445967,0.006386957
0.446017,0.006391304
0.446209,0.006395652
0.446232,0.0064
0.446534,0.006404348
0.446536,0.006408696
0.44657,0.006413043
0.446669,0.006417391
0.446697,0.006421739
0.446901,0.006426087
0.446952,0.006430435
0.446975,0.006434783
0.446982,0.00643913
0.447016,0.006443478
0.447024,0.006447826
0.44721,0.006452174
0.447232,0.006456522
0.447311,0.00646087
0.447459,0.006465217
0.447489,0.006469565
0.447521,0.006473913
0.447528,0.006478261
0.447543,0.006482609
0.447606,0.006486957
0.447736,0.006491304
0.447811,0.006495652
0.44798,0.0065
0.448056,0.006508696
0.448065,0.006513043
0.448114,0.006517391
0.448255,0.006521739
0.448282,0.006526087
0.448309,0.006530435
0.448314,0.006534783
0.448324,0.00653913
0.448333,0.006543478
0.448382,0.006547826
0.4484,0.006552174
0.448561,0.006556522
0.448853,0.00656087
0.448964,0.006565217
0.449122,0.006569565
0.449244,0.006573913
0.449287,0.006578261
0.44939,0.006582609
0.449529,0.006586957
0.449551,0.006591304
0.449658,0.006595652
0.449857,0.0066
0.449879,0.006604348
0.449916,0.006608696
0.44995,0.006613043
0.449957,0.006617391
0.45004,0.006621739
0.450299,0.006626087
0.450444,0.006630435
0.450477,0.006634783
0.450496,0.00663913
0.450505,0.006643478
0.45064,0.006647826
0.450801,0.006652174
0.45081,0.006656522
0.45082,0.00666087
0.450933,0.006665217
0.450934,0.006669565
0.451204,0.006673913
0.451443,0.006678261
0.451618,0.006682609
0.45187,0.006686957
0.451985,0.006691304
0.452107,0.006695652
0.452112,0.0067
0.452115,0.006704348
0.452283,0.006708696
0.452468,0.006713043
0.452516,0.006717391
0.452539,0.006721739
0.452576,0.006726087
0.4526,0.006730435
0.452602,0.006734783
0.452604,0.00673913
0.452644,0.006743478
0.452734,0.006747826
0.45276,0.006752174
0.452765,0.006756522
0.452798,0.00676087
0.453098,0.006765217
0.453294,0.006769565
0.453306,0.006773913
0.45346,0.006778261
0.453491,0.006782609
0.45358,0.006786957
0.453585,0.006791304
0.453621,0.006795652
0.453666,0.0068
0.453748,0.006804348
0.453798,0.006808696
0.453825,0.006813043
0.454002,0.006817391
0.454072,0.006821739
0.454114,0.006826087
0.454217,0.006830435
0.454297,0.006834783
0.454357,0.00683913
0.45447,0.006843478
0.454544,0.006847826
0.454553,0.006852174
0.454623,0.006856522
0.454789,0.00686087
0.454806,0.006865217
0.454902,0.006869565
0.454921,0.006873913
0.455101,0.006878261
0.455111,0.006882609
0.455135,0.006886957
0.455143,0.006891304
0.455353,0.006895652
0.455387,0.0069
0.455488,0.006904348
0.455523,0.006908696
0.455543,0.006913043
0.455594,0.006917391
0.455613,0.006921739
0.455622,0.006926087
0.455697,0.006930435
0.456042,0.006934783
0.456077,0.00693913
0.456102,0.006943478
0.456282,0.006947826
0.456567,0.006952174
0.456568,0.006956522
0.45662,0.00696087
0.456701,0.006965217
0.456961,0.006969565
0.457076,0.006973913
0.457118,0.006978261
0.457363,0.006982609
0.457427,0.006986957
0.45771,0.006991304
0.457831,0.006995652
0.457868,0.007
0.457871,0.007004348
0.457932,0.007008696
0.457967,0.007013043
0.458297,0.007017391
0.458368,0.007021739
0.458442,0.007026087
0.45851,0.007030435
0.45853,0.007034783
0.458591,0.00703913
0.45875,0.007043478
0.458801,0.007047826
0.458827,0.007052174
0.458832,0.007056522
0.458837,0.00706087
0.458885,0.007065217
0.459017,0.007069565
0.459082,0.007073913
0.459086,0.007078261
0.459169,0.007082609
0.459332,0.007086957
0.459571,0.007091304
0.459632,0.007095652
0.459712,0.0071
0.459759,0.007104348
0.45986,0.007108696
0.460247,0.007113043
0.460328,0.007117391
0.460363,0.007121739
0.460367,0.007126087
0.460421,0.007130435
0.460452,0.007134783
0.460617,0.00713913
0.460626,0.007143478
0.460647,0.007147826
0.460781,0.007152174
0.460876,0.007156522
0.4609,0.00716087
0.461029,0.007165217
0.461046,0.007169565
0.461106,0.007173913
0.461164,0.007178261
0.461227,0.007182609
0.461394,0.007186957
0.461404,0.007191304
0.461431,0.007195652
0.461474,0.0072
0.461494,0.007204348
0.461537,0.007208696
0.461677,0.007213043
0.461777,0.007217391
0.461835,0.007221739
0.461926,0.007226087
0.46193,0.007230435
0.461944,0.007234783
0.462079,0.00723913
0.462132,0.007243478
0.462325,0.007247826
0.46233,0.007252174
0.462688,0.007256522
0.462763,0.00726087
0.46295,0.007265217
0.463165,0.007269565
0.463226,0.007273913
0.463228,0.007278261
0.463253,0.007282609
0.463268,0.007286957
0.463298,0.007291304
0.463308,0.007295652
0.46334,0.0073
0.463379,0.007304348
0.463466,0.007308696
0.463499,0.007313043
0.463631,0.007317391
0.463714,0.007321739
0.463756,0.007326087
0.463798,0.007330435
0.463948,0.007334783
0.463988,0.00733913
0.464056,0.007343478
0.464064,0.007347826
0.464073,0.007352174
0.464173,0.007356522
0.464211,0.00736087
0.464249,0.007365217
0.464288,0.007369565
0.464291,0.007373913
0.464547,0.007378261
0.464583,0.007382609
0.464613,0.007386957
0.464707,0.007391304
0.464738,0.007395652
0.464913,0.0074
0.465034,0.007404348
0.465056,0.007408696
0.465095,0.007413043
0.465187,0.007417391
0.465211,0.007421739
0.465282,0.007426087
0.465383,0.007430435
0.465449,0.007434783
0.465535,0.00743913
0.465602,0.007443478
0.465792,0.007447826
0.4658,0.007452174
0.465825,0.007456522
0.465841,0.00746087
0.465849,0.007465217
0.465855,0.007469565
0.465874,0.007473913
0.465894,0.007478261
0.465896,0.007482609
0.465974,0.007486957
0.466077,0.007491304
0.466084,0.007495652
0.466108,0.0075
0.466109,0.007504348
0.466114,0.007508696
0.466307,0.007513043
0.466331,0.007517391
0.466413,0.007521739
0.466452,0.007526087
0.466464,0.007530435
0.466471,0.007534783
0.466474,0.00753913
0.466528,0.007543478
0.466559,0.007547826
0.46659,0.007552174
0.46679,0.007556522
0.466794,0.00756087
0.466806,0.007565217
0.466859,0.007569565
0.466941,0.007573913
0.467064,0.007578261
0.467082,0.007582609
0.467375,0.007586957
0.467394,0.007591304
0.467395,0.007595652
0.467452,0.0076
0.46746,0.007604348
0.467516,0.007608696
0.467676,0.007613043
0.467867,0.007617391
0.467951,0.007621739
0.468047,0.007626087
0.468088,0.007630435
0.46835,0.007634783
0.468404,0.00763913
0.468497,0.007643478
0.468539,0.007647826
0.468543,0.007652174
0.468633,0.007656522
0.468711,0.00766087
0.46873,0.007665217
0.468798,0.007669565
0.469073,0.007673913
0.469092,0.007678261
0.469327,0.007682609
0.469367,0.007686957
0.469393,0.007691304
0.46944,0.007695652
0.469484,0.0077
0.46964,0.007704348
0.469732,0.007708696
0.469812,0.007713043
0.46984,0.007717391
0.469876,0.007721739
0.469883,0.007726087
0.46991,0.007730435
0.46993,0.007734783
0.469942,0.00773913
0.469949,0.007743478
0.469983,0.007747826
0.470009,0.007752174
0.470011,0.007756522
0.470031,0.00776087
0.470087,0.007765217
0.47009,0.007769565
0.470094,0.007773913
0.470162,0.007778261
0.470198,0.007782609
0.470296,0.007786957
0.470315,0.007791304
0.470363,0.007795652
0.470657,0.0078
0.470664,0.007804348
0.470756,0.007808696
0.470803,0.007813043
0.470822,0.007817391
0.470929,0.007821739
0.470969,0.007826087
0.471139,0.007830435
0.471141,0.007834783
0.471145,0.00783913
0.471167,0.007843478
0.471176,0.007847826
0.471198,0.007852174
0.471215,0.007856522
0.471238,0.00786087
0.471282,0.007865217
0.471354,0.007869565
0.471394,0.007873913
0.471424,0.007878261
0.47158,0.007882609
0.471739,0.007886957
0.471956,0.007891304
0.471974,0.007895652
0.47198,0.0079
0.472017,0.007904348
0.472032,0.007908696
0.47213,0.007913043
0.472221,0.007917391
0.472246,0.007921739
0.472279,0.007926087
0.472304,0.007930435
0.472381,0.007934783
0.472393,0.00793913
0.472426,0.007943478
0.472489,0.007947826
0.47251,0.007952174
0.47258,0.007956522
0.472582,0.00796087
0.472782,0.007965217
0.472787,0.007969565
0.473016,0.007973913
0.473178,0.007978261
0.473208,0.007982609
0.473322,0.007986957
0.473385,0.007991304
0.473564,0.007995652
0.47357,0.008
0.473639,0.008004348
0.473748,0.008008696
0.473856,0.008013043
0.473902,0.008017391
0.473916,0.008021739
0.474014,0.008026087
0.474021,0.008030435
0.474058,0.008034783
0.474141,0.00803913
0.474218,0.008043478
0.474264,0.008047826
0.474391,0.008052174
0.474417,0.008056522
0.474445,0.00806087
0.474465,0.008065217
0.474485,0.008069565
0.474545,0.008073913
0.474552,0.008078261
0.474575,0.008082609
0.474592,0.008086957
0.474615,0.008091304
0.474653,0.008095652
0.474682,0.0081
0.474695,0.008104348
0.474868,0.008108696
0.474898,0.008113043
0.474998,0.008117391
0.475052,0.008121739
0.475075,0.008126087
0.475127,0.008130435
0.475177,0.008134783
0.475225,0.00813913
0.475238,0.008143478
0.475327,0.008147826
0.475566,0.008152174
0.475574,0.008156522
0.47565,0.00816087
0.475675,0.008165217
0.475714,0.008169565
0.475794,0.008173913
0.475816,0.008178261
0.475898,0.008182609
0.476052,0.008186957
0.476086,0.008191304
0.476111,0.008195652
0.476134,0.0082
0.476155,0.008204348
0.476202,0.008208696
0.476213,0.008213043
0.476233,0.008217391
0.476265,0.008221739
0.476303,0.008226087
0.476311,0.008230435
0.476366,0.00823913
0.476369,0.008243478
0.476451,0.008247826
0.476478,0.008252174
0.476595,0.008256522
0.476608,0.00826087
0.476632,0.008265217
0.476664,0.008269565
0.476665,0.008273913
0.476686,0.008278261
0.476732,0.008282609
0.476738,0.008286957
0.476769,0.008291304
0.476823,0.008295652
0.476896,0.0083
0.477061,0.008304348
0.477203,0.008308696
0.477254,0.008313043
0.477349,0.008317391
0.477374,0.008321739
0.477404,0.008326087
0.47741,0.008330435
0.477466,0.008334783
0.477501,0.00833913
0.477755,0.008343478
0.477782,0.008347826
0.477784,0.008352174
0.477785,0.008356522
0.47787,0.00836087
0.477922,0.008365217
0.478011,0.008369565
0.478031,0.008373913
0.478098,0.008378261
0.478121,0.008382609
0.47815,0.008386957
0.47818,0.008391304
0.478182,0.008395652
0.478231,0.0084
0.478271,0.008404348
0.478316,0.008408696
0.478319,0.008413043
0.478336,0.008417391
0.478426,0.008421739
0.478481,0.008426087
0.478505,0.008430435
0.478516,0.008434783
0.478523,0.00843913
0.478528,0.008443478
0.478537,0.008447826
0.478621,0.008452174
0.478646,0.008456522
0.478784,0.00846087
0.478796,0.008465217
0.478866,0.008469565
0.478878,0.008473913
0.47888,0.008478261
0.478884,0.008482609
0.478928,0.008486957
0.478936,0.008491304
0.479076,0.008495652
0.47909,0.0085
0.479266,0.008504348
0.4793,0.008508696
0.479302,0.008513043
0.479308,0.008517391
0.47938,0.008521739
0.479398,0.008526087
0.479403,0.008530435
0.479436,0.008534783
0.479485,0.00853913
0.479558,0.008543478
0.47957,0.008547826
0.479627,0.008552174
0.47963,0.008556522
0.479638,0.00856087
0.479684,0.008565217
0.479691,0.008569565
0.479741,0.008573913
0.479752,0.008578261
0.47986,0.008582609
0.479861,0.008586957
0.479869,0.008591304
0.480072,0.008595652
0.480241,0.0086
0.480282,0.008604348
0.480291,0.008608696
0.480368,0.008613043
0.480524,0.008617391
0.480535,0.008621739
0.480543,0.008626087
0.480562,0.008630435
0.480607,0.008634783
0.480662,0.00863913
0.480688,0.008643478
0.480703,0.008647826
0.480737,0.008652174
0.480751,0.008656522
0.480761,0.00866087
0.480784,0.008665217
0.480824,0.008669565
0.480831,0.008673913
0.480876,0.008678261
0.48094,0.008682609
0.481019,0.008686957
0.481023,0.008691304
0.481054,0.008695652
0.481117,0.0087
0.481176,0.008704348
0.48121,0.008708696
0.481248,0.008713043
0.481282,0.008717391
0.481351,0.008726087
0.481378,0.008730435
0.481455,0.008734783
0.481489,0.00873913
0.481543,0.008743478
0.481583,0.008747826
0.481611,0.008752174
0.481635,0.008756522
0.481636,0.00876087
0.481692,0.008765217
0.48171,0.008769565
0.481756,0.008773913
0.481779,0.008778261
0.481784,0.008782609
0.481798,0.008786957
0.481841,0.008791304
0.48186,0.008795652
0.481902,0.0088
0.48196,0.008804348
0.481997,0.008808696
0.482063,0.008813043
0.48211,0.008817391
0.482154,0.008821739
0.482241,0.008826087
0.482355,0.008830435
0.482475,0.008834783
0.482479,0.00883913
0.48249,0.008843478
0.482521,0.008847826
0.482568,0.008852174
0.482571,0.008856522
0.482591,0.00886087
0.482595,0.008865217
0.482604,0.008869565
0.482646,0.008873913
0.482651,0.008878261
0.482664,0.008882609
0.482775,0.008886957
0.482785,0.008891304
0.482828,0.008895652
0.482834,0.0089
0.4829,0.008904348
0.482942,0.008908696
0.482988,0.008913043
0.483027,0.008917391
0.483305,0.008921739
0.483328,0.008926087
0.483349,0.008930435
0.483424,0.008934783
0.483446,0.00893913
0.483475,0.008943478
0.483494,0.008947826
0.483518,0.008952174
0.483519,0.008956522
0.483616,0.00896087
0.483708,0.008965217
0.483714,0.008969565
0.483888,0.008973913
0.483957,0.008978261
0.483968,0.008982609
0.484007,0.008986957
0.484063,0.008991304
0.484101,0.008995652
0.484112,0.009
0.484115,0.009004348
0.484125,0.009008696
0.484173,0.009013043
0.484232,0.009017391
0.484242,0.009021739
0.484244,0.009026087
0.484295,0.009030435
0.484319,0.009034783
0.484345,0.00903913
0.484551,0.009043478
0.484611,0.009047826
0.48465,0.009052174
0.48466,0.009056522
0.484691,0.00906087
0.484719,0.009065217
0.484831,0.009069565
0.484836,0.009073913
0.484871,0.009078261
0.484896,0.009082609
0.484898,0.009086957
0.48497,0.009091304
0.484981,0.009095652
0.484982,0.0091
0.484987,0.009104348
0.485015,0.009108696
0.485067,0.009113043
0.485107,0.009117391
0.48511,0.009121739
0.485128,0.009126087
0.485163,0.009130435
0.485191,0.009134783
0.485193,0.00913913
0.485311,0.009143478
0.485314,0.009147826
0.485326,0.009152174
0.485556,0.009156522
0.485559,0.00916087
0.485581,0.009165217
0.485589,0.009169565
0.485606,0.009173913
0.485612,0.009178261
0.485617,0.009182609
0.485634,0.009186957
0.485651,0.009191304
0.485661,0.009195652
0.48567,0.0092
0.485687,0.009204348
0.485711,0.009208696
0.485753,0.009213043
0.485804,0.009217391
0.485813,0.009226087
0.485829,0.009230435
0.485835,0.009234783
0.485852,0.00923913
0.485909,0.009243478
0.485952,0.009247826
0.486047,0.009252174
0.486067,0.009256522
