,PC1,PC2,Type
S_550.L5S247.s.5.sequence,-0.172042027,0.315612356,Individual I_Oral
S_550.L5S248.s.5.sequence,-0.17935572,0.296776868,Individual I_Oral
S_550.L5S249.s.5.sequence,-0.090954811,0.331957488,Individual I_Oral
S_550.L5S250.s.5.sequence,-0.080409135,0.321648168,Individual I_Oral
S_550.L5S251.s.5.sequence,-0.178553265,0.292888541,Individual I_Oral
S_550.L5S252.s.5.sequence,0.082279654,0.256409369,Individual I_Oral
S_550.L5S253.s.5.sequence,-0.087482648,0.313959763,Individual I_Oral
S_550.L5S254.s.5.sequence,-0.071445477,0.324821175,Individual I_Oral
S_550.L5S255.s.5.sequence,-0.056535819,0.271934221,Individual I_Oral
S_550.L5S256.s.5.sequence,0.073604357,0.287003924,Individual I_Oral
S_550.L5S257.s.5.sequence,-0.091164666,0.317831839,Individual I_Oral
S_550.L5S258.s.5.sequence,-0.091471423,0.32818035,Individual I_Oral
S_550.L5S259.s.5.sequence,-0.12236526,0.286743261,Individual I_Oral
S_550.L5S260.s.5.sequence,-0.122697452,0.285127425,Individual I_Oral
S_550.L5S261.s.5.sequence,-0.152535282,0.322484617,Individual I_Oral
S_550.L5S262.s.5.sequence,-0.165753936,0.299548446,Individual I_Oral
S_550.L5S263.s.5.sequence,-0.165822062,0.29460257,Individual I_Oral
S_550.L5S264.s.5.sequence,-0.107258679,0.324154099,Individual I_Oral
S_550.L5S265.s.5.sequence,-0.135466708,0.321154523,Individual I_Oral
S_550.L5S266.s.5.sequence,-0.063367749,0.330662315,Individual I_Oral
S_550.L5S267.s.5.sequence,-0.193931635,0.30181865,Individual I_Oral
S_550.L5S268.s.5.sequence,0.090781424,0.245990072,Individual I_Oral
S_550.L5S269.s.5.sequence,-0.006936391,0.313490245,Individual I_Oral
S_550.L5S270.s.5.sequence,-0.056316534,0.30932586,Individual I_Oral
S_550.L5S271.s.5.sequence,-0.115136749,0.327471546,Individual I_Oral
S_550.L5S272.s.5.sequence,-0.173268708,0.305754664,Individual I_Oral
S_550.L5S273.s.5.sequence,-0.054462779,0.323875868,Individual I_Oral
S_550.L5S274.s.5.sequence,-0.152014714,0.323068733,Individual I_Oral
S_550.L5S275.s.5.sequence,0.066776906,0.285534754,Individual I_Oral
S_550.L5S276.s.5.sequence,-0.090967851,0.329789907,Individual I_Oral
S_550.L5S277.s.5.sequence,-0.084117481,0.318539879,Individual I_Oral
S_550.L5S278.s.5.sequence,-0.066562744,0.309411399,Individual I_Oral
S_550.L5S279.s.5.sequence,-0.181218484,0.302723644,Individual I_Oral
S_550.L5S280.s.5.sequence,-0.103356909,0.326765047,Individual I_Oral
S_550.L5S281.s.5.sequence,-0.162912583,0.315285766,Individual I_Oral
S_550.L5S282.s.5.sequence,-0.107867159,0.328224826,Individual I_Oral
S_550.L5S283.s.5.sequence,0.071526524,0.174862878,Individual I_Oral
S_550.L5S284.s.5.sequence,-0.052214795,0.236031359,Individual I_Oral
S_550.L5S285.s.5.sequence,-0.051390717,0.327590591,Individual I_Oral
S_550.L5S286.s.5.sequence,-0.175733659,0.290822695,Individual I_Oral
S_550.L6S1.s.6.sequence,-0.166817301,0.304585185,Individual I_Oral
S_550.L6S2.s.6.sequence,-0.106363248,0.317824711,Individual I_Oral
S_550.L6S3.s.6.sequence,-0.001202897,0.319107486,Individual I_Oral
S_550.L6S4.s.6.sequence,-0.17212888,0.310174994,Individual I_Oral
S_550.L6S5.s.6.sequence,0.04666047,0.309990507,Individual I_Oral
S_550.L6S6.s.6.sequence,-0.067926369,0.326036077,Individual I_Oral
S_550.L6S7.s.6.sequence,0.009358173,0.278328211,Individual I_Oral
S_550.L6S8.s.6.sequence,-0.162726002,0.305769292,Individual I_Oral
S_550.L6S9.s.6.sequence,0.025943915,0.292327529,Individual I_Oral
S_550.L6S10.s.6.sequence,0.043023366,0.279485209,Individual I_Oral
S_550.L6S11.s.6.sequence,-0.015215775,0.299742616,Individual I_Oral
S_550.L6S13.s.6.sequence,0.086864412,0.269354722,Individual I_Oral
S_550.L6S14.s.6.sequence,0.044632166,0.297696811,Individual I_Oral
S_550.L6S15.s.6.sequence,0.062764772,0.267896938,Individual I_Oral
S_550.L6S16.s.6.sequence,0.048318196,0.275142456,Individual I_Oral
S_550.L6S17.s.6.sequence,-0.100209525,0.320853886,Individual I_Oral
S_550.L6S18.s.6.sequence,0.026156372,0.308198231,Individual I_Oral
S_550.L6S19.s.6.sequence,-0.032410637,0.329521671,Individual I_Oral
S_550.L6S20.s.6.sequence,0.051888249,0.289402906,Individual I_Oral
S_550.L6S21.s.6.sequence,0.041431744,0.296506106,Individual I_Oral
S_550.L6S22.s.6.sequence,-0.012655196,0.305749367,Individual I_Oral
S_550.L6S23.s.6.sequence,-0.059820689,0.304165281,Individual I_Oral
S_550.L6S24.s.6.sequence,-0.174295259,0.297216753,Individual I_Oral
S_550.L6S25.s.6.sequence,-0.193332998,0.258886018,Individual I_Oral
S_550.L6S26.s.6.sequence,-0.255114471,0.241361336,Individual I_Oral
S_550.L6S27.s.6.sequence,-0.097234957,0.330210753,Individual I_Oral
S_550.L6S28.s.6.sequence,0.058124223,0.298254904,Individual I_Oral
S_550.L6S29.s.6.sequence,-0.142348873,0.306781345,Individual I_Oral
S_550.L6S30.s.6.sequence,-0.110483729,0.321687174,Individual I_Oral
S_550.L6S31.s.6.sequence,-0.057885947,0.288570358,Individual I_Oral
S_550.L6S32.s.6.sequence,0.101469662,0.268380574,Individual I_Oral
S_550.L6S33.s.6.sequence,0.041784509,0.285589275,Individual I_Oral
S_550.L6S34.s.6.sequence,-0.006244596,0.319923319,Individual I_Oral
S_550.L6S35.s.6.sequence,0.073948913,0.292271989,Individual I_Oral
S_550.L6S36.s.6.sequence,-0.011940541,0.302241372,Individual I_Oral
S_550.L6S37.s.6.sequence,0.030649271,0.295876354,Individual I_Oral
S_550.L6S38.s.6.sequence,-0.107790852,0.322844241,Individual I_Oral
S_550.L6S39.s.6.sequence,0.015117008,0.288113178,Individual I_Oral
S_550.L6S40.s.6.sequence,-0.232558913,0.278008028,Individual I_Oral
S_550.L6S41.s.6.sequence,-0.161488055,0.280963502,Individual I_Oral
S_550.L6S42.s.6.sequence,0.05249054,0.290110325,Individual I_Oral
S_550.L6S43.s.6.sequence,0.067729811,0.290775698,Individual I_Oral
S_550.L6S44.s.6.sequence,0.015464215,0.30226653,Individual I_Oral
S_550.L6S45.s.6.sequence,0.074249428,0.291695047,Individual I_Oral
S_550.L6S46.s.6.sequence,0.022371264,0.312097448,Individual I_Oral
S_550.L6S47.s.6.sequence,0.053213145,0.272670613,Individual I_Oral
S_550.L6S48.s.6.sequence,0.039441181,0.302114595,Individual I_Oral
S_550.L6S49.s.6.sequence,-0.054044098,0.326001582,Individual I_Oral
S_550.L6S50.s.6.sequence,-0.068446599,0.321882317,Individual I_Oral
S_550.L6S51.s.6.sequence,-0.005448657,0.296508481,Individual I_Oral
S_550.L6S52.s.6.sequence,0.099027094,0.278888746,Individual I_Oral
S_550.L6S53.s.6.sequence,-0.034700738,0.332691822,Individual I_Oral
S_550.L6S54.s.6.sequence,-0.009788577,0.319620448,Individual I_Oral
S_550.L6S55.s.6.sequence,0.051082884,0.273228179,Individual I_Oral
S_550.L6S56.s.6.sequence,-0.071275547,0.320780315,Individual I_Oral
S_550.L6S58.s.6.sequence,-0.195015228,0.271096384,Individual I_Oral
S_550.L6S59.s.6.sequence,-0.060175679,0.277480177,Individual I_Oral
S_550.L6S60.s.6.sequence,0.015321853,0.312620011,Individual I_Oral
S_550.L6S61.s.6.sequence,0.059424042,0.297216124,Individual I_Oral
S_550.L6S62.s.6.sequence,0.006286569,0.32538013,Individual I_Oral
S_550.L6S63.s.6.sequence,0.029054166,0.320577474,Individual I_Oral
S_550.L6S64.s.6.sequence,0.05490512,0.309156484,Individual I_Oral
S_550.L6S65.s.6.sequence,0.107093715,0.270575538,Individual I_Oral
S_550.L6S66.s.6.sequence,-0.068755445,0.333087066,Individual I_Oral
S_550.L6S67.s.6.sequence,0.081833563,0.285793068,Individual I_Oral
S_550.L6S68.s.6.sequence,0.055481034,0.302039549,Individual I_Oral
S_550.L6S69.s.6.sequence,0.095207105,0.280976794,Individual I_Oral
S_550.L6S70.s.6.sequence,-0.05298141,0.324501541,Individual I_Oral
S_550.L6S71.s.6.sequence,-0.025487125,0.243955069,Individual I_Oral
S_550.L6S72.s.6.sequence,-0.013065563,0.308919215,Individual I_Oral
S_550.L6S73.s.6.sequence,0.011892423,0.255310513,Individual I_Oral
S_550.L6S74.s.6.sequence,0.010961993,0.324572442,Individual I_Oral
S_550.L6S75.s.6.sequence,0.069787993,0.296008734,Individual I_Oral
S_550.L6S76.s.6.sequence,0.101837097,0.220779478,Individual I_Oral
S_550.L6S77.s.6.sequence,0.011170236,0.307067086,Individual I_Oral
S_550.L6S78.s.6.sequence,-0.014284167,0.311540054,Individual I_Oral
S_550.L6S79.s.6.sequence,0.030752722,0.307641629,Individual I_Oral
S_550.L6S80.s.6.sequence,0.025233429,0.291484751,Individual I_Oral
S_550.L6S81.s.6.sequence,-0.003898911,0.334318336,Individual I_Oral
S_550.L6S82.s.6.sequence,0.058287795,0.305151964,Individual I_Oral
S_550.L6S83.s.6.sequence,0.114788906,0.249334599,Individual I_Oral
S_550.L6S84.s.6.sequence,0.035709301,0.306682823,Individual I_Oral
S_550.L6S85.s.6.sequence,0.021703777,0.319228038,Individual I_Oral
S_550.L6S86.s.6.sequence,0.06011504,0.26550079,Individual I_Oral
S_550.L6S87.s.6.sequence,0.06596694,0.283883416,Individual I_Oral
S_550.L6S88.s.6.sequence,0.06730847,0.299170193,Individual I_Oral
S_550.L6S89.s.6.sequence,0.023633438,0.324093094,Individual I_Oral
S_550.L6S90.s.6.sequence,-0.132871929,0.280728766,Individual I_Oral
S_550.L6S91.s.6.sequence,-0.102570376,0.314800829,Individual I_Oral
S_550.L6S92.s.6.sequence,-0.20627178,0.277373945,Individual I_Oral
S_550.L6S93.s.6.sequence,-0.223621783,0.268483456,Individual I_Oral
S_550.L6S94.s.6.sequence,-0.124851256,0.329877323,Individual I_Oral
S_550.L6S95.s.6.sequence,0.069684549,0.285002449,Individual I_Oral
S_550.L6S97.s.6.sequence,0.027317602,0.292991085,Individual I_Oral
S_550.L6S98.s.6.sequence,-0.065964166,0.325077641,Individual I_Oral
S_550.L6S99.s.6.sequence,-0.006723485,0.320736783,Individual I_Oral
S_550.L6S100.s.6.sequence,0.049371704,0.307264053,Individual I_Oral
S_550.L6S101.s.6.sequence,0.043844425,0.308129016,Individual I_Oral
S_550.L6S102.s.6.sequence,-0.012473459,0.303137454,Individual I_Oral
S_550.L6S103.s.6.sequence,-0.043257424,0.335277052,Individual I_Oral
S_550.L6S104.s.6.sequence,-0.106459752,0.307413546,Individual I_Oral
S_550.L6S105.s.6.sequence,-0.016855721,0.30546223,Individual I_Oral
S_550.L6S106.s.6.sequence,0.038166296,0.264391758,Individual I_Oral
S_550.L6S107.s.6.sequence,0.004339185,0.320709103,Individual I_Oral
S_550.L6S109.s.6.sequence,0.109118061,0.241917847,Individual I_Oral
S_550.L6S110.s.6.sequence,0.01343846,0.3232303,Individual I_Oral
S_550.L6S111.s.6.sequence,0.036945176,0.306535726,Individual I_Oral
S_550.L6S112.s.6.sequence,-0.019442104,0.334869124,Individual I_Oral
S_550.L6S113.s.6.sequence,-0.204727969,0.295240311,Individual I_Oral
S_550.L6S114.s.6.sequence,-0.023737896,0.335884112,Individual I_Oral
S_550.L6S115.s.6.sequence,0.030117653,0.313953983,Individual I_Oral
S_550.L6S116.s.6.sequence,0.057095858,0.276843971,Individual I_Oral
S_550.L6S117.s.6.sequence,0.049256781,0.289441428,Individual I_Oral
S_550.L6S118.s.6.sequence,0.092338019,0.283149437,Individual I_Oral
S_550.L6S119.s.6.sequence,-0.051703814,0.33464076,Individual I_Oral
S_550.L6S120.s.6.sequence,0.076450722,0.288309266,Individual I_Oral
S_550.L6S121.s.6.sequence,-0.048215691,0.342375403,Individual I_Oral
S_550.L6S122.s.6.sequence,0.023781488,0.325282776,Individual I_Oral
S_550.L6S123.s.6.sequence,0.051281489,0.267512661,Individual I_Oral
S_550.L6S124.s.6.sequence,0.055374689,0.281941642,Individual I_Oral
S_550.L6S125.s.6.sequence,0.00470516,0.291440795,Individual I_Oral
S_550.L6S126.s.6.sequence,-0.050590255,0.315012076,Individual I_Oral
S_550.L6S127.s.6.sequence,0.043204704,0.312434175,Individual I_Oral
S_550.L6S128.s.6.sequence,0.061770457,0.296409664,Individual I_Oral
S_550.L6S129.s.6.sequence,0.089218918,0.281296941,Individual I_Oral
S_550.L6S130.s.6.sequence,-0.050792521,0.301751511,Individual I_Oral
S_550.L6S131.s.6.sequence,-0.232228571,0.263590992,Individual I_Oral
S_550.L6S132.s.6.sequence,0.015446265,0.324557652,Individual I_Oral
S_550.L6S133.s.6.sequence,0.068458375,0.292121054,Individual I_Oral
S_550.L6S134.s.6.sequence,0.071264642,0.294202453,Individual I_Oral
S_550.L6S135.s.6.sequence,0.073056392,0.28765623,Individual I_Oral
S_550.L6S136.s.6.sequence,0.052954347,0.309130564,Individual I_Oral
S_550.L6S137.s.6.sequence,-0.147147689,0.331310684,Individual I_Oral
S_550.L6S138.s.6.sequence,0.113005965,0.241955913,Individual I_Oral
S_550.L6S139.s.6.sequence,-0.022217642,0.340074516,Individual I_Oral
S_550.L6S140.s.6.sequence,0.004945758,0.307576969,Individual I_Oral
S_550.L6S141.s.6.sequence,0.031216277,0.303369183,Individual I_Oral
S_550.L6S142.s.6.sequence,0.029505318,0.281847941,Individual I_Oral
S_550.L6S143.s.6.sequence,-0.03161304,0.288701632,Individual I_Oral
S_550.L6S144.s.6.sequence,-0.063054413,0.342241268,Individual I_Oral
S_550.L6S145.s.6.sequence,0.056792969,0.312136403,Individual I_Oral
