,PC1,PC2,Type
S_2014.High1.92,-0.31089898,-0.051141638,Gut
S_2014.High1.64,-0.244874855,-0.056777878,Gut
S_2014.Low2.57,-0.243874278,-0.012798686,Gut
S_2014.Low2.21,-0.324272168,-0.039409939,Gut
S_2014.Low2.10,-0.194316976,-0.078826601,Gut
S_2014.Plate14.75,-0.303032287,-0.012623686,Gut
S_2014.Plate6.21,-0.31060887,-0.054929839,Gut
S_2014.Low1.54,-0.236283477,-0.014365663,Gut
S_2014.Plate15.81,-0.30060614,-0.038617056,Gut
S_2014.Plate15.51,-0.285573152,-0.024070266,Gut
S_2014.High1.81,-0.232049081,-0.037074793,Gut
S_2014.Plate15.88,-0.288652728,-0.038716652,Gut
S_2014.High1.59,-0.287001609,-0.025399037,Gut
S_2014.High2.2,-0.333605444,-0.038644517,Gut
S_2014.Low1.90,-0.284541648,-0.039504326,Gut
S_2014.Low2.14,-0.27950301,-0.05343315,Gut
S_2014.Low2.4,-0.168943031,-0.07791599,Gut
S_2014.Plate12.54,-0.205103003,0.004425438,Gut
S_2014.Plate15.13,-0.333014019,-0.035095502,Gut
S_2014.Plate15.48,-0.34700245,-0.042581256,Gut
S_2014.Plate5.25,-0.265194538,-0.024348264,Gut
S_2014.Plate6.52,-0.287937311,-0.020179945,Gut
S_2014.Plate7.29,-0.320732007,-0.04129764,Gut
S_2014.High1.86,-0.281542069,-0.068625707,Gut
S_2014.High2.1,-0.260589933,-0.06918154,Gut
S_2014.Low2.73,-0.303916953,-0.021343269,Gut
S_2014.Plate10.2,-0.291531408,-0.063017715,Gut
S_2014.Plate11.47,-0.32930132,-0.028164262,Gut
S_2014.Plate13.1,-0.287855963,-0.019864789,Gut
S_2014.Plate14.58,-0.310829988,-0.018211836,Gut
S_2014.Plate15.8,-0.351795164,-0.059934449,Gut
S_2014.Plate15.62,-0.348405332,-0.040828251,Gut
S_2014.High1.32,-0.317216612,-0.02326648,Gut
S_2014.Plate11.33,-0.300249502,-0.048155632,Gut
S_2014.Plate15.47,-0.35716607,-0.055060372,Gut
S_2014.Plate6.14,-0.246978101,-0.047596921,Gut
S_2014.Plate7.66,-0.298386765,-0.012741474,Gut
S_2014.Plate8.45,-0.313642919,-0.040441545,Gut
S_2014.Plate8.59,-0.323316564,-0.042390016,Gut
S_2014.Plate10.10,-0.326283838,-0.052260596,Gut
S_2014.High1.26,-0.315499667,-0.053917901,Gut
S_2014.Low1.74,-0.240242442,-0.054578852,Gut
S_2014.Plate15.2,-0.300174609,0.018468547,Gut
S_2014.Plate13.92,-0.309800471,-0.031727515,Gut
S_2014.High1.22,-0.299001383,-0.058151502,Gut
S_2014.High2.85,-0.24801498,-0.014061485,Gut
S_2014.High2.29,-0.170951362,0.00013225,Gut
S_2014.High2.41,-0.306662865,-0.035660635,Gut
S_2014.High2.47,-0.228288796,-0.092211281,Gut
S_2014.High2.71,-0.284881299,-0.015000229,Gut
S_2014.Plate11.14,-0.226342436,0.040497444,Gut
S_2014.Low1.76,-0.30075634,-0.019313941,Gut
S_2014.Plate11.46,-0.222084237,-0.006532062,Gut
S_2014.Plate11.49,-0.312124636,-0.029668095,Gut
S_2014.Low1.71,-0.335407807,-0.043858768,Gut
S_2014.Low1.30,-0.28445827,-0.046920214,Gut
S_2014.Plate7.63,-0.26900454,-0.031448364,Gut
S_2014.Low2.20,-0.297441359,-0.041419847,Gut
S_2014.Low2.3,-0.287836998,-0.056217049,Gut
S_2014.Low2.33,-0.235822685,-0.075906084,Gut
S_2014.Low2.75,-0.256494227,-0.04824318,Gut
S_2014.Plate10.49,-0.18256386,-0.049360735,Gut
S_2014.Plate11.44,-0.241541935,-0.060891926,Gut
S_2014.Plate11.65,-0.221913581,-0.07309319,Gut
S_2014.Plate11.73,-0.284706758,-0.015854177,Gut
S_2014.Plate7.88,-0.250066198,-0.036528942,Gut
S_2014.Plate11.68,-0.293330381,-0.046468046,Gut
S_2014.Plate11.70,-0.242976683,-0.045033597,Gut
S_2014.Plate12.37,-0.214000163,-0.078516242,Gut
S_2014.Plate7.52,-0.315207024,-0.031581323,Gut
S_2014.Plate12.32,-0.244718971,-0.064525231,Gut
S_2014.Plate13.71,-0.273459425,-0.013784862,Gut
S_2014.Plate13.12,-0.266789359,-0.02875303,Gut
S_2014.Plate13.11,-0.297517855,-0.012769242,Gut
S_2014.Plate13.39,-0.311479511,-0.032765655,Gut
S_2014.Plate13.40,-0.195821256,0.035500812,Gut
S_2014.Plate7.23,-0.265572788,-0.024645517,Gut
S_2014.Plate13.58,-0.320067833,-0.012166991,Gut
S_2014.Plate13.33,-0.294111352,-0.023087048,Gut
S_2014.Plate14.2,-0.142225904,0.013743002,Gut
S_2014.Plate15.41,-0.300700656,-0.031973258,Gut
S_2014.Plate15.52,-0.344855873,-0.048938805,Gut
S_2014.Plate15.19,-0.290382016,-0.054546993,Gut
S_2014.Plate15.15,-0.266867304,0.016686211,Gut
S_2014.Plate15.93,-0.197999866,0.009356355,Gut
S_2014.Plate15.44,-0.299009416,-0.011501207,Gut
S_2014.Plate15.54,-0.334670921,-0.05536305,Gut
S_2014.Plate16.64,-0.291455155,-0.019214864,Gut
S_2014.Plate16.58,-0.120436948,-0.073915413,Gut
S_2014.Plate5.44,-0.280465405,-0.059127021,Gut
S_2014.Plate5.54,-0.352015255,-0.059936505,Gut
S_2014.Plate5.19,-0.323800145,-0.049363268,Gut
S_2014.Plate5.28,-0.251526922,0.030060489,Gut
S_2014.Plate5.67,-0.317050671,-0.029690042,Gut
S_2014.Plate5.13,-0.255250769,-0.043214031,Gut
S_2014.Plate9.57,-0.282540992,-0.027415454,Gut
S_2014.Plate5.80,-0.235654735,-0.044902747,Gut
S_2014.Plate6.40,-0.250633485,-0.057639012,Gut
S_2014.Plate6.36,-0.258177668,-0.013373556,Gut
S_2014.Plate6.60,-0.327487888,-0.037537355,Gut
S_2014.Plate6.35,-0.220861152,-0.067002575,Gut
S_2014.Plate9.70,-0.222308753,0.008537099,Gut
S_2014.Plate7.83,-0.230510597,-0.05857793,Gut
S_2014.Plate7.76,-0.276480027,-0.056642525,Gut
S_2014.Plate7.51,-0.265757907,-0.004017612,Gut
S_2014.Plate7.4,-0.332777165,-0.055082431,Gut
S_2014.Plate8.31,-0.286523371,-0.052175047,Gut
S_2014.Plate9.44,-0.311590694,-0.033257346,Gut
S_2014.Plate9.46,-0.283566128,-0.039381033,Gut
S_2014.Plate9.15,-0.228430639,-0.071133071,Gut
S_2014.Plate9.1,-0.273607686,-0.063905138,Gut
S_2014.Plate9.28,-0.280915722,-0.026628493,Gut
S_2014.Plate9.54,-0.28316602,-0.007979723,Gut
S_2014.Plate9.81,-0.253880616,-0.05920825,Gut
S_2014.Plate9.91,-0.195699736,-0.093975114,Gut
S_2014.Plate9.68,-0.289728119,0.030454559,Gut
S_2014.High1.42,-0.325335145,-0.042475441,Gut
S_2014.Plate13.84,-0.326138497,-0.037035581,Gut
S_2014.Plate13.37,-0.248103281,-0.02377893,Gut
S_2014.Plate13.68,-0.217804831,0.004161914,Gut
S_2014.Plate6.15,-0.323639234,-0.044772169,Gut
S_2014.Plate11.36,-0.092779884,0.03346873,Gut
S_2014.Plate15.38,-0.344064937,-0.036787746,Gut
S_2014.Plate6.48,-0.225190502,-0.062029819,Gut
S_2014.High2.66,-0.269659704,0.012002417,Gut
S_2014.Low2.9,-0.229978933,-0.07621449,Gut
S_2014.Plate11.78,-0.294221653,-0.055624578,Gut
S_2014.Plate13.7,-0.308043228,-0.024938621,Gut
S_2014.Plate14.39,-0.300038884,-0.023100324,Gut
S_2014.Plate6.88,-0.24583278,-0.030148354,Gut
S_2014.Plate8.15,-0.297912295,0.014999542,Gut
S_2014.High2.52,-0.350521616,-0.06196193,Gut
S_2014.High2.94,-0.251459129,-0.066871527,Gut
S_2014.Plate10.32,-0.273974566,-0.039293207,Gut
S_2014.Plate7.38,-0.289847999,-0.064317863,Gut
S_2014.High1.60,-0.16098756,-0.101425056,Gut
S_2014.High1.58,-0.308519192,-0.029817951,Gut
S_2014.Plate8.88,-0.166660241,-0.061673811,Gut
S_2014.High1.72,-0.224566401,0.012248984,Gut
S_2014.Low1.43,-0.276013508,-0.069500277,Gut
S_2014.Low1.93,-0.234255885,-0.056992732,Gut
S_2014.Low1.40,-0.25674211,0.033273377,Gut
S_2014.Plate10.78,-0.273676668,-0.076822449,Gut
S_2014.Plate13.46,-0.285433647,0.004013869,Gut
S_2014.Plate13.28,-0.313855301,-0.027753039,Gut
S_2014.Plate8.48,-0.335176689,-0.038956759,Gut
S_2014.High2.53,-0.255165883,-0.020124175,Gut
S_2014.Low2.15,-0.25416943,-0.049299949,Gut
S_2014.Low2.77,-0.196448225,-0.097164107,Gut
S_2014.Low2.16,-0.233190403,-0.050735633,Gut
S_2014.Low2.18,-0.291603715,-0.045692288,Gut
S_2014.Low2.48,-0.304817173,-0.026861256,Gut
S_2014.Low2.52,-0.292742873,-0.042133605,Gut
S_2014.Low2.28,-0.274877571,-0.065160358,Gut
S_2014.Low2.68,-0.246931003,0.007987036,Gut
S_2014.Plate10.79,-0.269676664,-0.028049978,Gut
S_2014.Plate10.20,-0.34418466,-0.028913573,Gut
S_2014.Plate11.9,-0.299085944,-0.053080331,Gut
S_2014.Plate14.55,-0.234502646,-0.02331353,Gut
S_2014.Plate7.15,-0.226692715,-0.061244603,Gut
S_2014.Plate11.19,-0.203407587,0.010769828,Gut
S_2014.Plate11.64,-0.253539585,-0.003604286,Gut
S_2014.Plate11.10,-0.335473553,-0.046893984,Gut
S_2014.Plate11.54,-0.304333628,-0.046300365,Gut
S_2014.Plate11.38,-0.311807897,-0.044980641,Gut
S_2014.Plate11.57,-0.167543727,-4.68255E-05,Gut
S_2014.Plate11.56,-0.275597575,-0.041889612,Gut
S_2014.Plate12.79,-0.153778925,-0.090209135,Gut
S_2014.Plate13.45,-0.257307371,0.002862932,Gut
S_2014.Plate13.69,-0.260891631,-0.054764671,Gut
S_2014.Plate13.32,-0.297490356,-0.050614967,Gut
S_2014.Plate14.61,-0.272763806,-0.023625774,Gut
S_2014.Plate5.24,-0.286990678,-0.052202327,Gut
S_2014.Plate5.15,-0.319389806,-0.048589807,Gut
S_2014.Plate5.72,-0.287451279,-0.016926934,Gut
S_2014.Plate5.63,-0.333733332,-0.051139347,Gut
S_2014.Plate5.16,-0.223943312,-0.009180883,Gut
S_2014.Plate5.43,-0.287249432,-0.022903099,Gut
S_2014.Plate5.51,-0.245541858,-0.01278774,Gut
S_2014.Plate6.53,-0.25837349,-0.020653121,Gut
S_2014.Plate6.27,-0.13369088,-0.091683141,Gut
S_2014.Plate6.76,-0.226160914,-0.05875026,Gut
S_2014.Plate6.93,-0.32551038,-0.053105624,Gut
S_2014.Plate6.10,-0.290881791,-0.045840951,Gut
S_2014.Plate6.87,-0.253793324,-0.017340205,Gut
S_2014.Plate7.67,-0.267438138,-0.063551517,Gut
S_2014.Plate7.18,-0.328341035,-0.050280164,Gut
S_2014.Plate8.72,-0.204010411,-0.038085715,Gut
S_2014.Plate8.6,-0.296182484,-0.032384866,Gut
S_2014.Plate9.73,-0.290277797,0.010585985,Gut
S_2014.Plate9.24,-0.257996599,-0.076510319,Gut
S_2014.Plate9.78,-0.26374337,-0.069302436,Gut
S_2014.Plate15.57,-0.341420354,-0.047739996,Gut
S_2014.High1.20,-0.25813712,-0.03350014,Gut
S_2014.High1.82,-0.266103012,0.0149036,Gut
S_2014.High1.74,-0.26378878,0.020949307,Gut
S_2014.High1.41,-0.325210101,-0.051316354,Gut
S_2014.High1.23,-0.212180419,0.01045396,Gut
S_2014.High1.80,-0.279614609,0.00620569,Gut
S_2014.High2.63,-0.253056738,-0.007786231,Gut
S_2014.High2.54,-0.282241863,-0.051724195,Gut
S_2014.Low1.10,-0.265748356,-0.023246736,Gut
S_2014.Low1.33,-0.261776117,-0.017505025,Gut
S_2014.Low1.42,-0.296965723,-0.049302858,Gut
S_2014.Low1.79,-0.293305391,-0.039443105,Gut
S_2014.Low2.50,-0.259026423,-0.032165954,Gut
S_2014.Low2.62,-0.278342561,-0.011910315,Gut
S_2014.Low2.93,-0.299847567,-0.008759471,Gut
S_2014.Low2.32,-0.280301135,-0.015049209,Gut
S_2014.Low2.53,-0.333822236,-0.03313225,Gut
S_2014.Plate10.59,-0.277909748,-0.020350996,Gut
S_2014.Plate10.5,-0.119879268,-0.001842656,Gut
S_2014.Plate10.4,-0.191063822,-0.033515008,Gut
S_2014.Plate10.72,-0.250890167,-0.051140565,Gut
S_2014.Plate10.67,-0.278012597,-0.01440124,Gut
S_2014.Plate10.87,-0.27407582,-0.055661881,Gut
S_2014.Plate11.62,-0.226391724,-0.05823457,Gut
S_2014.Plate11.45,-0.251829984,-0.015494355,Gut
S_2014.Plate11.25,-0.29595969,0.024456671,Gut
S_2014.Plate11.22,-0.272870523,-0.013048029,Gut
S_2014.Plate11.37,-0.120399659,0.020826619,Gut
S_2014.Plate11.58,-0.264321285,-0.022251402,Gut
S_2014.Plate11.30,-0.259646035,-0.018009751,Gut
S_2014.Plate11.35,-0.237872821,-0.030098077,Gut
S_2014.Plate11.42,-0.29361004,-0.023414125,Gut
S_2014.Plate11.74,-0.301709003,-0.025896937,Gut
S_2014.Plate11.72,-0.268025879,-0.024518806,Gut
S_2014.Plate12.67,-0.294929691,0.000668426,Gut
S_2014.Plate12.22,-0.283369058,-0.022169376,Gut
S_2014.Plate13.62,-0.277943355,0.011975092,Gut
S_2014.Plate13.55,-0.317885245,-0.030785783,Gut
S_2014.Plate13.95,-0.262711463,-0.0183789,Gut
S_2014.Plate13.44,-0.280104496,0.024737643,Gut
S_2014.Plate13.67,-0.288484919,-0.023523093,Gut
S_2014.Plate13.77,-0.243495128,-0.026493137,Gut
S_2014.Plate14.34,-0.280734722,-0.014340013,Gut
S_2014.Plate14.92,-0.318697491,0.007072754,Gut
S_2014.Plate14.95,-0.261344916,0.016006782,Gut
S_2014.Plate14.85,-0.263240028,0.03032436,Gut
S_2014.Plate14.73,-0.26136916,0.013842182,Gut
S_2014.Plate14.18,-0.334016738,-0.03031498,Gut
S_2014.Plate15.36,-0.332722257,-0.018925767,Gut
S_2014.Plate15.68,-0.154865829,0.021999243,Gut
S_2014.Plate15.66,-0.29744429,-0.023542967,Gut
S_2014.Plate15.30,-0.286257551,0.021880554,Gut
S_2014.Plate5.9,-0.230244754,0.013398591,Gut
S_2014.Plate5.76,-0.257684505,0.015756506,Gut
S_2014.Plate5.35,-0.287408007,-0.042927876,Gut
S_2014.Plate5.42,-0.297748769,-0.036503857,Gut
S_2014.Plate5.61,-0.301954714,-0.049581985,Gut
S_2014.Plate5.58,-0.286359883,-0.017248636,Gut
S_2014.Plate6.70,-0.260745129,-0.011287952,Gut
S_2014.Plate6.19,-0.300941563,-0.021634394,Gut
S_2014.Plate6.23,-0.286046784,0.001793711,Gut
S_2014.Plate6.71,-0.278753814,-0.017232545,Gut
S_2014.Plate6.28,-0.263167917,-0.007819376,Gut
S_2014.Plate6.7,-0.286652614,-0.009739633,Gut
S_2014.Plate6.41,-0.271166107,-0.037184474,Gut
S_2014.Plate6.44,-0.310625026,-0.044421808,Gut
S_2014.Plate6.79,-0.281962466,-0.031436415,Gut
S_2014.Plate7.1,-0.247769259,0.001763785,Gut
S_2014.Plate7.61,-0.239435403,0.003537753,Gut
S_2014.Plate7.14,-0.31961353,-0.020920253,Gut
S_2014.Plate7.30,-0.325275817,-0.03660495,Gut
S_2014.Plate7.53,-0.313656395,-0.050755252,Gut
S_2014.Plate8.29,-0.253999684,0.010852482,Gut
S_2014.Plate8.33,-0.065429521,0.020940039,Gut
S_2014.Plate8.35,-0.314113999,-0.034266857,Gut
S_2014.Plate8.2,-0.108261162,-0.030637824,Gut
S_2014.Plate8.26,-0.211355651,-0.00065178,Gut
S_2014.High1.6,-0.295752295,-0.044157786,Gut
S_2014.Low1.83,-0.296429587,-0.048214593,Gut
S_2014.Plate10.86,-0.251581833,-0.051725869,Gut
S_2014.Plate10.44,-0.282386606,-0.031917461,Gut
S_2014.Plate14.19,-0.28831646,0.023724805,Gut
S_2014.Plate15.12,-0.249387038,-0.04222843,Gut
S_2014.Plate5.36,-0.251318599,-0.031865377,Gut
S_2014.Plate6.68,-0.302004022,-0.039559348,Gut
S_2014.Plate6.69,-0.297600703,0.003292787,Gut
S_2014.High1.87,-0.220579642,-0.000836364,Gut
S_2014.Low1.51,-0.280063191,-0.024640054,Gut
S_2014.Low1.2,-0.217718501,-0.068808826,Gut
S_2014.Low1.80,-0.249542573,-0.008616053,Gut
S_2014.Plate12.76,-0.236675343,-0.061387393,Gut
S_2014.Plate13.3,-0.273761872,0.004380697,Gut
S_2014.Plate13.5,-0.312375219,-0.017512793,Gut
S_2014.Plate15.59,-0.330727026,-0.033766876,Gut
S_2014.Plate15.79,-0.314878417,-0.015910911,Gut
S_2014.Low2.61,-0.333526618,-0.027181915,Gut
S_2014.Plate15.18,-0.326214756,-0.034860091,Gut
S_2014.Plate9.30,-0.296048327,0.008075019,Gut
S_2014.Plate13.88,-0.298605206,-0.01908753,Gut
S_2014.Plate13.51,-0.290158035,-0.047927055,Gut
S_2014.High1.73,-0.239120514,-0.01473728,Gut
S_2014.Plate15.25,-0.316854939,-0.028445464,Gut
S_2014.Plate8.24,-0.30199156,-0.04975032,Gut
S_2014.Plate8.14,-0.295840241,-0.030701593,Gut
S_2014.High1.68,-0.279982782,-0.050746977,Gut
S_2014.Low1.24,-0.231153814,-0.066253712,Gut
S_2014.Plate10.66,-0.299531146,-0.05455888,Gut
S_2014.Plate13.70,-0.268779623,-0.045887209,Gut
S_2014.Plate13.27,-0.291431612,-0.040199137,Gut
S_2014.Plate10.12,-0.135351115,-0.062518492,Gut
S_2014.Plate6.25,-0.292641919,-0.068976764,Gut
S_2014.Plate8.52,-0.335036514,-0.051932391,Gut
S_2014.Plate9.40,-0.280740278,-0.011943499,Gut
S_2014.Plate9.42,-0.260586229,-0.014990466,Gut
S_2014.Plate11.83,-0.313921111,-0.041285528,Gut
S_2014.Low2.66,-0.337769611,-0.041462806,Gut
S_2014.Plate14.51,-0.304637523,-0.021383971,Gut
S_2014.Plate14.68,-0.309541844,-0.033608737,Gut
S_2014.Plate15.74,-0.285072302,0.037764935,Gut
S_2014.Plate10.75,-0.221195665,-0.0100289,Gut
S_2014.Plate10.47,-0.25289099,-0.032348377,Gut
S_2014.Plate15.14,-0.25817552,-0.023545778,Gut
S_2014.Plate6.5,-0.272519575,-0.01997826,Gut
S_2014.Plate6.72,-0.320405713,-0.019767193,Gut
S_2014.Plate7.89,-0.120353581,-0.084701795,Gut
S_2014.Low2.29,-0.234946885,0.001140771,Gut
S_2014.High2.30,-0.243846706,-0.034264197,Gut
S_2014.High1.30,-0.318822518,-0.048920152,Gut
S_2014.Low2.47,-0.339426221,-0.032301336,Gut
S_2014.Plate8.49,-0.329668062,-0.002244303,Gut
S_2014.Low1.12,-0.238269779,-0.081650772,Gut
S_2014.Plate10.3,-0.333399784,-0.038994993,Gut
S_2014.Plate6.22,-0.234494369,-0.005563282,Gut
S_2014.Plate10.15,-0.290888617,-0.035757064,Gut
S_2014.Plate7.42,-0.317536176,-0.04780391,Gut
S_2014.Plate9.21,-0.241171346,-0.020064466,Gut
S_2014.Plate7.11,-0.225301079,0.000866977,Gut
S_2014.Plate9.20,-0.2936812,-0.014192694,Gut
S_2014.Plate10.35,-0.330971587,-0.035416211,Gut
S_2014.High1.35,-0.251583712,-0.06311932,Gut
S_2014.High1.89,-0.258476958,-0.052402341,Gut
S_2014.Plate14.13,-0.251517638,-0.049601298,Gut
S_2014.High2.17,-0.303788045,-0.014061638,Gut
S_2014.Plate5.87,-0.314204975,-0.026306384,Gut
S_2014.Plate15.16,-0.319038517,-0.014760013,Gut
S_2014.Low2.56,-0.294927222,-0.025901826,Gut
S_2014.Plate9.5,-0.250918756,-0.026405012,Gut
S_2014.Plate10.28,-0.265186008,-0.03900045,Gut
S_2014.Plate15.83,-0.309155783,-0.025163675,Gut
S_2014.Plate14.31,-0.323524686,-0.016906042,Gut
S_2014.Plate14.15,-0.200036038,0.021001281,Gut
S_2014.Plate15.87,-0.296426566,-0.047411361,Gut
S_2014.Plate15.23,-0.270080644,0.032129039,Gut
S_2014.Plate16.8,-0.291439501,0.016315233,Gut
S_2014.Plate6.13,-0.214135703,-0.077685748,Gut
S_2014.Plate9.32,-0.211186303,0.005346101,Gut
S_2014.Low1.45,-0.327749681,-0.045573948,Gut
S_2014.Low2.54,-0.34974539,-0.053043924,Gut
S_2014.Plate10.42,-0.208525816,-0.066729377,Gut
S_2014.Plate10.41,-0.254175587,-0.036326841,Gut
S_2014.Plate14.28,-0.340486744,-0.015602969,Gut
S_2014.Plate7.54,-0.338241388,-0.051496216,Gut
S_2014.Plate14.89,-0.304220027,-0.042617611,Gut
S_2014.Plate14.37,-0.265524326,-0.048597742,Gut
S_2014.Plate11.24,-0.269194968,-0.048827899,Gut
S_2014.Plate11.69,-0.218211707,-0.065043542,Gut
S_2014.Plate11.75,-0.298322425,-0.018929133,Gut
S_2014.Plate14.93,-0.328801237,-0.004130098,Gut
S_2014.Plate14.46,-0.322072787,-0.027290377,Gut
S_2014.Plate14.8,-0.298054928,-0.027191384,Gut
S_2014.Plate14.14,-0.238491786,0.05541037,Gut
S_2014.Plate15.63,-0.319517105,-0.038935351,Gut
S_2014.Plate15.56,-0.318295518,-0.050140996,Gut
S_2014.Plate15.33,-0.328344356,-0.06144115,Gut
S_2014.Plate15.42,-0.312656244,-0.018502372,Gut
S_2014.Plate6.54,-0.292165957,-0.056885514,Gut
S_2014.Plate7.41,-0.215374166,-0.057755328,Gut
S_2014.Plate11.40,-0.277781096,-0.038558877,Gut
S_2014.High1.75,-0.267108842,-0.027100715,Gut
S_2014.High2.32,-0.29081155,-0.042489859,Gut
S_2014.Plate15.95,-0.292778874,-0.03169889,Gut
S_2014.Plate5.27,-0.273983866,-0.051818205,Gut
S_2014.Plate13.60,-0.33194383,-0.041720297,Gut
S_2014.Plate8.11,-0.311062841,-0.065746672,Gut
S_2014.Plate14.24,-0.315080288,-0.033414409,Gut
S_2014.Plate15.94,-0.32335494,-0.044950491,Gut
S_2014.Plate15.91,-0.314908259,-0.020797802,Gut
S_2014.High1.4,-0.28470171,-0.050074175,Gut
S_2014.Low2.34,-0.293572888,-0.0506661,Gut
S_2014.Plate14.17,-0.292358262,-0.020980369,Gut
S_2014.High1.56,-0.28898961,-0.034738862,Gut
S_2014.Plate14.27,-0.259210317,-0.030063417,Gut
S_2014.Plate13.53,-0.313329975,-0.020523056,Gut
S_2014.High1.21,-0.319284409,-0.03709176,Gut
S_2014.Plate11.60,-0.323723449,-0.051366248,Gut
S_2014.Plate7.92,-0.290102871,-0.035376549,Gut
S_2014.Plate7.28,-0.305287894,-0.000437286,Gut
S_2014.Low2.46,-0.312685388,0.002448304,Gut
S_2014.Plate10.17,-0.326274457,-0.045914511,Gut
S_2014.Plate10.43,-0.316968537,-0.046462038,Gut
S_2014.Plate5.33,-0.265558926,-0.044791943,Gut
S_2014.Plate8.67,-0.217692274,-0.059762064,Gut
S_2014.Plate8.9,-0.253454882,-0.043607778,Gut
S_2014.Plate8.75,-0.108232519,-0.011504007,Gut
S_2014.Plate9.87,-0.269680003,-0.044924723,Gut
S_2014.Plate9.33,-0.284457515,0.030839488,Gut
S_2014.Plate9.3,-0.285247958,-0.010651198,Gut
S_2014.Plate9.71,-0.246039108,-0.052391982,Gut
S_2014.Plate5.29,-0.349564249,-0.048819231,Gut
S_2014.Plate9.45,-0.264756951,0.018355369,Gut
S_2014.High1.12,-0.233239459,0.022675586,Gut
S_2014.Plate15.50,-0.234739228,0.017547554,Gut
S_2014.Plate9.34,-0.302437699,-0.036805488,Gut
S_2014.Plate9.6,-0.306157547,-0.022068975,Gut
S_2014.Low2.44,-0.296545783,-0.03558243,Gut
S_2014.Plate10.64,-0.278771006,-0.032322842,Gut
S_2014.Plate10.30,-0.323848842,-0.038824681,Gut
S_2014.Plate15.21,-0.136589043,0.091599684,Gut
S_2014.Plate6.78,-0.291805539,-0.048177726,Gut
S_2014.Plate7.55,-0.332119943,-0.046632221,Gut
S_2014.Plate8.43,-0.296699091,-0.034353514,Gut
S_2014.Plate10.29,-0.338611914,-0.063694607,Gut
S_2014.Low1.59,-0.224525459,-0.075283867,Gut
S_2014.Plate10.31,-0.234192831,-0.024201141,Gut
S_2014.Plate14.7,-0.215682151,0.065326731,Gut
S_2014.Plate6.67,-0.295024,-0.003802264,Gut
S_2014.Plate6.62,-0.28984615,-0.014251111,Gut
S_2014.Plate6.49,-0.228160875,0.031752972,Gut
S_2014.Plate7.80,-0.231049118,-0.081341903,Gut
S_2014.Plate13.8,-0.291859932,-0.027573851,Gut
S_2014.Plate9.37,-0.322126251,-0.037889374,Gut
S_2014.Plate9.9,-0.263194796,-0.040452554,Gut
S_2014.Plate11.41,-0.315317671,-0.017815327,Gut
S_10106.Viridis1,0.21434778,-0.010427242,Non_mammal_animal
S_10106.Vulgaris1,-0.002857247,0.225682114,Non_mammal_animal
S_10106.AEP1,0.068369271,0.044868252,Non_mammal_animal
S_1364.10weeks2,0.243181581,-0.02715593,Non_mammal_animal
S_1364.Hatch2,0.006956633,0.211381009,Non_mammal_animal
S_1364.6weeks2,0.240790248,-0.02658252,Non_mammal_animal
S_1364.15weeks2,0.24348727,-0.027304123,Non_mammal_animal
S_1364.adult1,0.097319815,0.042543434,Non_mammal_animal
S_1364.1week3,0.044494285,0.294556114,Non_mammal_animal
S_1364.adult2,0.237505178,-0.03123993,Non_mammal_animal
S_1364.10weeks3,0.038901558,0.290199202,Non_mammal_animal
S_1364.8weeks3,-0.00890687,0.283223103,Non_mammal_animal
S_1364.15weeks3,0.007607856,0.272351901,Non_mammal_animal
S_1364.6weeks3,-0.005981201,0.28388541,Non_mammal_animal
S_1364.4weeks3,0.033383269,0.280059266,Non_mammal_animal
S_1364.Hatch4,0.017199231,0.299229635,Non_mammal_animal
S_1364.Hatch3,0.105740679,0.197890089,Non_mammal_animal
S_1364.2weeks3,0.021427821,0.283632207,Non_mammal_animal
S_1364.3weeks3,0.019114217,0.284997532,Non_mammal_animal
S_1364.8weeks2,0.214756285,-0.000481671,Non_mammal_animal
S_1364.3weeks2,0.240395685,-0.029248602,Non_mammal_animal
S_1364.2weeks1,0.244385614,-0.027452816,Non_mammal_animal
S_1364.8weeks1,0.241582959,-0.027982409,Non_mammal_animal
S_1364.adult4,0.231583829,-0.030389835,Non_mammal_animal
S_1364.3weeks1,0.241151423,-0.024360319,Non_mammal_animal
S_1364.1week1,0.239412282,-0.028704287,Non_mammal_animal
S_1364.4weeks1,0.243815592,-0.026026996,Non_mammal_animal
S_1364.1xweek2,0.240307124,-0.028885315,Non_mammal_animal
S_1364.6weeks1,0.240978593,-0.02633345,Non_mammal_animal
S_1364.Hatch1,0.239790536,-0.027226808,Non_mammal_animal
S_1364.10weeks1,0.241122644,-0.027344107,Non_mammal_animal
S_1364.15weeks1,0.243531055,-0.029137438,Non_mammal_animal
S_1364.2weeks2,0.244340805,-0.029305411,Non_mammal_animal
S_1364.adult3,0.232518079,-0.029336501,Non_mammal_animal
S_2202.Saliva94,-0.034830734,0.424929722,Oral
S_2202.Saliva222,-0.022280972,0.407970567,Oral
S_2202.Saliva243,-0.048222529,0.422563808,Oral
S_2202.Saliva229,0.014081021,0.407345828,Oral
S_2202.Saliva38,0.018602585,0.41544544,Oral
S_2202.Saliva258,-0.03134113,0.414373651,Oral
